Estimate,Std. Error,z value,Pr(z),paras,AIC,loglik,strain,exposure_hypothesis,rho,waning
0.19409608108013832,0.005790835119059019,33.517804788004035,2.652646147959217e-246,sigma,-41.556111443919576,27.778055721959788,HKU1_S1,Ordered,rho_05,Laddered
9.89035989121987,6.063041203952575,1.6312539464142544,0.1028367465573433,rho_m,-24.808789089174915,18.404394544587458,a_229E_S1,Ordered,rho_05,Direct
1,NA,NA,NA,b0,-24.808789089174915,18.404394544587458,a_229E_S1,Ordered,rho_05,Direct
1,0.6065405331205083,1.6486944324318038,0.0992102513492572,b1,-24.808789089174915,18.404394544587458,a_229E_S1,Ordered,rho_05,Direct
1.8577357974667295,1.3966280646964802,1.3301578597953054,0.18346626520490536,b2,-24.808789089174915,18.404394544587458,a_229E_S1,Ordered,rho_05,Direct
5.4308520504061635,2.3276436505185334,2.3331973728866626,0.019637788667904423,lambda_3,-24.808789089174915,18.404394544587458,a_229E_S1,Ordered,rho_05,Direct
0.20560193601927335,0.014089915886581084,14.59213367022893,3.151837211932141e-48,sigma,-24.808789089174915,18.404394544587458,a_229E_S1,Ordered,rho_05,Direct
6.151253439540064,2.267239973181969,2.7131020590233588,0.006665657380284089,rho_m,-41.318124320832624,26.659062160416312,a_229E_S1,Ordered,rho_05,Laddered
1,NA,NA,NA,b0,-41.318124320832624,26.659062160416312,a_229E_S1,Ordered,rho_05,Laddered
1,NA,NA,NA,b1,-41.318124320832624,26.659062160416312,a_229E_S1,Ordered,rho_05,Laddered
1,NA,NA,NA,b2,-41.318124320832624,26.659062160416312,a_229E_S1,Ordered,rho_05,Laddered
4.212832823342744,NA,NA,NA,lambda_3,-41.318124320832624,26.659062160416312,a_229E_S1,Ordered,rho_05,Laddered
0.19111922605199808,4.22670646972779e-4,452.1705668960414,0,sigma,-41.318124320832624,26.659062160416312,a_229E_S1,Ordered,rho_05,Laddered
10.305032173532654,6.644343700269993,1.550948090345463,0.12091412440978541,rho_m,-36.80113956689842,24.40056978344921,NL63_S1,Ordered,rho_05,Direct
1,NA,NA,NA,b0,-36.80113956689842,24.40056978344921,NL63_S1,Ordered,rho_05,Direct
1,0.359745597058937,2.7797421516076826,0.005440207614483691,b1,-36.80113956689842,24.40056978344921,NL63_S1,Ordered,rho_05,Direct
12.299975322500316,7.108126363176208,1.7304103351651972,0.08355698861103739,b2,-36.80113956689842,24.40056978344921,NL63_S1,Ordered,rho_05,Direct
1.0117490366925335,0.5944522278343707,1.701985440240342,0.08875809766391295,lambda_3,-36.80113956689842,24.40056978344921,NL63_S1,Ordered,rho_05,Direct
0.1953470272556779,0.00983505560716274,19.862320566180557,8.623269307942226e-88,sigma,-36.80113956689842,24.40056978344921,NL63_S1,Ordered,rho_05,Direct
6.751227581330842,3.215637915335627,2.099498687067258,0.035772963435736355,rho_m,-46.82347601093895,29.411738005469473,NL63_S1,Ordered,rho_05,Laddered
1,NA,NA,NA,b0,-46.82347601093895,29.411738005469473,NL63_S1,Ordered,rho_05,Laddered
1,NA,NA,NA,b1,-46.82347601093895,29.411738005469473,NL63_S1,Ordered,rho_05,Laddered
2.222870849490916,0.6915570424845814,3.214298623154396,0.0013076360140143555,b2,-46.82347601093895,29.411738005469473,NL63_S1,Ordered,rho_05,Laddered
2.3820548506591654,0.8287622048816565,2.8742320012039064,0.00405011333384589,lambda_3,-46.82347601093895,29.411738005469473,NL63_S1,Ordered,rho_05,Laddered
0.18695256565559804,0.007159619466834355,26.11208130845809,2.6583831375844535e-150,sigma,-46.82347601093895,29.411738005469473,NL63_S1,Ordered,rho_05,Laddered
10.945218107677862,6.5646047708371205,1.6673080085950283,0.09545317500484231,rho_m,-47.18383222334115,29.591916111670574,OC43_HE,Ordered,rho_05,Direct
1,NA,NA,NA,b0,-47.18383222334115,29.591916111670574,OC43_HE,Ordered,rho_05,Direct
1,0.3359409773442124,2.9767133735977027,0.002913562600685062,b1,-47.18383222334115,29.591916111670574,OC43_HE,Ordered,rho_05,Direct
3.3807465369529184,1.6735612602518448,2.0200912970727876,0.04337391842300995,b2,-47.18383222334115,29.591916111670574,OC43_HE,Ordered,rho_05,Direct
3.590820971991157,1.2218186721844528,2.938914794591603,0.0032936360653921413,lambda_3,-47.18383222334115,29.591916111670574,OC43_HE,Ordered,rho_05,Direct
0.18707251910361394,0.009153985040752792,20.436183615199546,7.973588390189236e-93,sigma,-47.18383222334115,29.591916111670574,OC43_HE,Ordered,rho_05,Direct
6.836896579416546,2.5968461902481743,2.6327691663414075,0.008469188563419458,rho_m,-77.41938880556238,44.70969440278119,OC43_HE,Ordered,rho_05,Laddered
1,NA,NA,NA,b0,-77.41938880556238,44.70969440278119,OC43_HE,Ordered,rho_05,Laddered
1,0.21546644038481177,4.641093982961117,3.465694420832533e-6,b1,-77.41938880556238,44.70969440278119,OC43_HE,Ordered,rho_05,Laddered
1,0.8268227303189801,1.2094490914808422,0.22649035813816132,b2,-77.41938880556238,44.70969440278119,OC43_HE,Ordered,rho_05,Laddered
4.523780099498438,3.985689313906082,1.1350057024552707,0.2563729291029446,lambda_3,-77.41938880556238,44.70969440278119,OC43_HE,Ordered,rho_05,Laddered
0.16402818844604908,0.021744945355508232,7.543278944340917,4.582993917304388e-14,sigma,-77.41938880556238,44.70969440278119,OC43_HE,Ordered,rho_05,Laddered
120.63227432981851,NA,NA,NA,rho_m,-98.38278431559088,56.19139215779544,HKU1_S1,Ordered,rho_95,Direct
1,NA,NA,NA,b0,-98.38278431559088,56.19139215779544,HKU1_S1,Ordered,rho_95,Direct
1,NA,NA,NA,b1,-98.38278431559088,56.19139215779544,HKU1_S1,Ordered,rho_95,Direct
1,NA,NA,NA,b2,-98.38278431559088,56.19139215779544,HKU1_S1,Ordered,rho_95,Direct
110.84649338773386,NA,NA,NA,b3,-98.38278431559088,56.19139215779544,HKU1_S1,Ordered,rho_95,Direct
0.0125,0.003998906713873649,3.1258543633020976,0.001772893273930988,lambda_4,-98.38278431559088,56.19139215779544,HKU1_S1,Ordered,rho_95,Direct
0.15491111047524278,NA,NA,NA,sigma,-98.38278431559088,56.19139215779544,HKU1_S1,Ordered,rho_95,Direct
5.671810915057811,1.3286701669580707,4.2687877368716425,1.965381828655601e-5,rho_m,-178.00607477612934,96.00303738806467,HKU1_S1,Ordered,rho_95,Laddered
1,NA,NA,NA,b0,-178.00607477612934,96.00303738806467,HKU1_S1,Ordered,rho_95,Laddered
1,NA,NA,NA,b1,-178.00607477612934,96.00303738806467,HKU1_S1,Ordered,rho_95,Laddered
1,NA,NA,NA,b2,-178.00607477612934,96.00303738806467,HKU1_S1,Ordered,rho_95,Laddered
32.07979661833521,5.563275105245637e-4,57663.50937433783,0,b3,-178.00607477612934,96.00303738806467,HKU1_S1,Ordered,rho_95,Laddered
0.0219140932130742,NA,NA,NA,lambda_4,-178.00607477612934,96.00303738806467,HKU1_S1,Ordered,rho_95,Laddered
0.1128295872379157,NA,NA,NA,sigma,-178.00607477612934,96.00303738806467,HKU1_S1,Ordered,rho_95,Laddered
5.37948075714907,1.423968333124541,3.7778092616323495,1.5821397520040896e-4,rho_m,-83.50061786293683,47.75030893146842,a_229E_S1,Ordered,rho_95,Direct
1,NA,NA,NA,b0,-83.50061786293683,47.75030893146842,a_229E_S1,Ordered,rho_95,Direct
1,0.3743260812511898,2.671467605616704,0.007552036148893883,b1,-83.50061786293683,47.75030893146842,a_229E_S1,Ordered,rho_95,Direct
2.3269474786163835,1.146290409705121,2.0299807613456196,0.042358494890481935,b2,-83.50061786293683,47.75030893146842,a_229E_S1,Ordered,rho_95,Direct
0.48174213249912345,0.13943713104829375,3.454905654450629,5.504854153095972e-4,lambda_3,-83.50061786293683,47.75030893146842,a_229E_S1,Ordered,rho_95,Direct
0.1585784944027878,0.009557839468006635,16.59145824049508,8.034564880030734e-62,sigma,-83.50061786293683,47.75030893146842,a_229E_S1,Ordered,rho_95,Direct
5.385130137279078,1.0443336929416493,5.1565224541500685,2.515783269826469e-7,rho_m,-165.3972718865772,88.6986359432886,a_229E_S1,Ordered,rho_95,Laddered
1,NA,NA,NA,b0,-165.3972718865772,88.6986359432886,a_229E_S1,Ordered,rho_95,Laddered
1,NA,NA,NA,b1,-165.3972718865772,88.6986359432886,a_229E_S1,Ordered,rho_95,Laddered
1,0.0841419084104278,11.884684087769857,1.4217158002357276e-32,b2,-165.3972718865772,88.6986359432886,a_229E_S1,Ordered,rho_95,Laddered
0.5211548424452503,0.08819017066744778,5.909443631881029,3.4326511100776556e-9,lambda_3,-165.3972718865772,88.6986359432886,a_229E_S1,Ordered,rho_95,Laddered
0.1103743345700879,0.004274327059111293,25.82262261256083,4.9409270126103746e-147,sigma,-165.3972718865772,88.6986359432886,a_229E_S1,Ordered,rho_95,Laddered
6.17405446479473,2.0087744082536823,3.0735429719866416,0.002115332202468598,rho_m,-105.06501600811016,58.53250800405508,NL63_S1,Ordered,rho_95,Direct
1,NA,NA,NA,b0,-105.06501600811016,58.53250800405508,NL63_S1,Ordered,rho_95,Direct
1,0.2598353291602287,3.8485913491130574,1.1879899638635714e-4,b1,-105.06501600811016,58.53250800405508,NL63_S1,Ordered,rho_95,Direct
25.348129925923235,16.334783717317585,1.5517885246959227,0.12071283258533902,b2,-105.06501600811016,58.53250800405508,NL63_S1,Ordered,rho_95,Direct
0.05308212530988559,0.03739312024723412,1.4195692940016673,0.15573311008956112,lambda_3,-105.06501600811016,58.53250800405508,NL63_S1,Ordered,rho_95,Direct
0.14480561671373032,0.0058143546570501685,24.904847615056806,6.592817197283004e-137,sigma,-105.06501600811016,58.53250800405508,NL63_S1,Ordered,rho_95,Direct
6.914188540976946,1.8651884526830165,3.7069651224953155,2.097578170020929e-4,rho_m,-162.6507970461255,87.32539852306274,NL63_S1,Ordered,rho_95,Laddered
1,NA,NA,NA,b0,-162.6507970461255,87.32539852306274,NL63_S1,Ordered,rho_95,Laddered
1,NA,NA,NA,b1,-162.6507970461255,87.32539852306274,NL63_S1,Ordered,rho_95,Laddered
7.050524402029899,0.7664315282664302,9.199157578991148,3.6076691753101465e-20,b2,-162.6507970461255,87.32539852306274,NL63_S1,Ordered,rho_95,Laddered
0.1100125327205321,0.026543805638952016,4.144565184695782,3.404591029765052e-5,lambda_3,-162.6507970461255,87.32539852306274,NL63_S1,Ordered,rho_95,Laddered
0.11250012295280186,NA,NA,NA,sigma,-162.6507970461255,87.32539852306274,NL63_S1,Ordered,rho_95,Laddered
5.97212272730138,1.56239229469954,3.822422030345371,1.3214726956065336e-4,rho_m,-124.57182417633078,68.28591208816539,OC43_HE,Ordered,rho_95,Direct
1,NA,NA,NA,b0,-124.57182417633078,68.28591208816539,OC43_HE,Ordered,rho_95,Direct
1,0.169148426905223,5.911967484984761,3.380452799221012e-9,b1,-124.57182417633078,68.28591208816539,OC43_HE,Ordered,rho_95,Direct
3.5502653595591385,1.1965279739560222,2.9671394541834815,0.003005845902035136,b2,-124.57182417633078,68.28591208816539,OC43_HE,Ordered,rho_95,Direct
0.3496364649696575,0.08008022049998502,4.3660777004194555,1.2649749705099427e-5,lambda_3,-124.57182417633078,68.28591208816539,OC43_HE,Ordered,rho_95,Direct
0.13362364406594926,0.002465571242152214,54.195815469241225,0,sigma,-124.57182417633078,68.28591208816539,OC43_HE,Ordered,rho_95,Direct
6.508127399784008,1.3073180229972836,4.9782281627716305,6.416898614791546e-7,rho_m,-208.04733138036937,110.02366569018469,OC43_HE,Ordered,rho_95,Laddered
1,NA,NA,NA,b0,-208.04733138036937,110.02366569018469,OC43_HE,Ordered,rho_95,Laddered
1,0.21559854195826816,4.638250291106155,3.5137111996663074e-6,b1,-208.04733138036937,110.02366569018469,OC43_HE,Ordered,rho_95,Laddered
1.5785871126824549,0.5018144055870993,3.1457588604607354,0.0016565652633371453,b2,-208.04733138036937,110.02366569018469,OC43_HE,Ordered,rho_95,Laddered
0.37943616955214543,0.05536595203869323,6.853240224009359,7.2195696644053705e-12,lambda_3,-208.04733138036937,110.02366569018469,OC43_HE,Ordered,rho_95,Laddered
0.09295278851978347,0.007758717481514297,11.980432170813048,4.499718230867117e-33,sigma,-208.04733138036937,110.02366569018469,OC43_HE,Ordered,rho_95,Laddered
11.970409160002836,7.728133680580761,1.5489391947349533,0.12139633775361638,rho_m,-78.12529322188323,50.06264661094161,HKU1_S1,Variation,rho_05,Direct
0.0125,0.24417260700151833,0.05119329376666021,0.959171495638463,l54,-78.12529322188323,50.06264661094161,HKU1_S1,Variation,rho_05,Direct
3.09102064348775,67.34601697008343,0.04589760141064986,0.9633918659612984,l43,-78.12529322188323,50.06264661094161,HKU1_S1,Variation,rho_05,Direct
1.9437632535151708,NA,NA,NA,l32,-78.12529322188323,50.06264661094161,HKU1_S1,Variation,rho_05,Direct
0.9826480197716195,NA,NA,NA,l21,-78.12529322188323,50.06264661094161,HKU1_S1,Variation,rho_05,Direct
0.1267740557537418,0.5384931379886227,0.2354237163119064,0.8138798803376799,l10,-78.12529322188323,50.06264661094161,HKU1_S1,Variation,rho_05,Direct
1,NA,NA,NA,b0,-78.12529322188323,50.06264661094161,HKU1_S1,Variation,rho_05,Direct
1,NA,NA,NA,b1,-78.12529322188323,50.06264661094161,HKU1_S1,Variation,rho_05,Direct
1.000694443917916,22.817799071402355,0.04385587062040925,0.9650192915747366,b2,-78.12529322188323,50.06264661094161,HKU1_S1,Variation,rho_05,Direct
1,17.85796189131762,0.05599743162662874,0.9553438532176778,b3,-78.12529322188323,50.06264661094161,HKU1_S1,Variation,rho_05,Direct
0.1626363876648962,0.010280709057949214,15.819569131678039,2.2804793472517303e-56,sigma,-78.12529322188323,50.06264661094161,HKU1_S1,Variation,rho_05,Direct
5.554391128738436,1.7637298943948494,3.149230018944706,0.0016370128999368177,rho_m,-77.06464555668268,49.53232277834134,HKU1_S1,Variation,rho_05,Laddered
0.0125,NA,NA,NA,l54,-77.06464555668268,49.53232277834134,HKU1_S1,Variation,rho_05,Laddered
1.5350057085718365,NA,NA,NA,l43,-77.06464555668268,49.53232277834134,HKU1_S1,Variation,rho_05,Laddered
0.0125,0.2931031531647427,0.042647101762751084,0.96598284784556,l32,-77.06464555668268,49.53232277834134,HKU1_S1,Variation,rho_05,Laddered
0.0125,0.37833949587916493,0.0330391094140282,0.9736433998514312,l21,-77.06464555668268,49.53232277834134,HKU1_S1,Variation,rho_05,Laddered
0.0125,1.3256462024347409,0.009429363564005195,0.9924765678826062,l10,-77.06464555668268,49.53232277834134,HKU1_S1,Variation,rho_05,Laddered
1,NA,NA,NA,b0,-77.06464555668268,49.53232277834134,HKU1_S1,Variation,rho_05,Laddered
1,NA,NA,NA,b1,-77.06464555668268,49.53232277834134,HKU1_S1,Variation,rho_05,Laddered
1,NA,NA,NA,b2,-77.06464555668268,49.53232277834134,HKU1_S1,Variation,rho_05,Laddered
1,NA,NA,NA,b3,-77.06464555668268,49.53232277834134,HKU1_S1,Variation,rho_05,Laddered
0.16331886353848493,0.020507902287150947,7.963704003056957,1.6696438331919747e-15,sigma,-77.06464555668268,49.53232277834134,HKU1_S1,Variation,rho_05,Laddered
9.64155161430101,4.820560323074426,2.000089402086744,0.045490610949247424,rho_m,-50.366919195952164,34.18345959797608,a_229E_S1,Variation,rho_05,Direct
0.10265294428185885,2.0842133908359064,0.04925260759441157,0.9607179873072851,l43,-50.366919195952164,34.18345959797608,a_229E_S1,Variation,rho_05,Direct
0.33455271380751694,4.122081012832988,0.08116112050344894,0.9353138188162051,l32,-50.366919195952164,34.18345959797608,a_229E_S1,Variation,rho_05,Direct
0.4763424736472539,5.627733910697907,0.08464196801162933,0.9325460331170616,l21,-50.366919195952164,34.18345959797608,a_229E_S1,Variation,rho_05,Direct
0.26729558820402205,1.1851982301039181,0.22552817023746785,0.8215684131081779,l10,-50.366919195952164,34.18345959797608,a_229E_S1,Variation,rho_05,Direct
2.3633498658520877,26.013097578942634,0.09085230463922904,0.9276099487701344,b0,-50.366919195952164,34.18345959797608,a_229E_S1,Variation,rho_05,Direct
2.734393408165968,29.528292123102293,0.09260249108774693,0.9262193646526062,b1,-50.366919195952164,34.18345959797608,a_229E_S1,Variation,rho_05,Direct
3.592445884953503,42.39381415438966,0.08473986020390958,0.9324682060585996,b2,-50.366919195952164,34.18345959797608,a_229E_S1,Variation,rho_05,Direct
0.17880413875696097,0.011893602366934715,15.033640207617212,4.420321378317634e-51,sigma,-50.366919195952164,34.18345959797608,a_229E_S1,Variation,rho_05,Direct
5.421845221419163,1.4819930103434262,3.6584823164332905,2.537132430437649e-4,rho_m,-71.19425088487465,44.597125442437324,a_229E_S1,Variation,rho_05,Laddered
1.3224444155226693,NA,NA,NA,l43,-71.19425088487465,44.597125442437324,a_229E_S1,Variation,rho_05,Laddered
0.0125,0.2976307247948351,0.04199835218160554,0.9665000117282574,l32,-71.19425088487465,44.597125442437324,a_229E_S1,Variation,rho_05,Laddered
0.0125,0.36595044626430207,0.034157630158953456,0.972751453043969,l21,-71.19425088487465,44.597125442437324,a_229E_S1,Variation,rho_05,Laddered
0.0125,0.7576921304366365,0.01649746578837582,0.9868375238216995,l10,-71.19425088487465,44.597125442437324,a_229E_S1,Variation,rho_05,Laddered
1,NA,NA,NA,b0,-71.19425088487465,44.597125442437324,a_229E_S1,Variation,rho_05,Laddered
1,NA,NA,NA,b1,-71.19425088487465,44.597125442437324,a_229E_S1,Variation,rho_05,Laddered
1,NA,NA,NA,b2,-71.19425088487465,44.597125442437324,a_229E_S1,Variation,rho_05,Laddered
0.16306649296043255,0.012777864318898784,12.761639104216586,2.684912945794723e-37,sigma,-71.19425088487465,44.597125442437324,a_229E_S1,Variation,rho_05,Laddered
10.66182297878178,5.978527415626981,1.7833526949986649,0.07452890854449278,rho_m,-56.83558728509881,37.417793642549405,NL63_S1,Variation,rho_05,Direct
0.052958628390919985,0.25846910209069046,0.2048934590732555,0.8376553657130363,l43,-56.83558728509881,37.417793642549405,NL63_S1,Variation,rho_05,Direct
2.5910501023075705,9.324806444497689,0.27786636835089246,0.7811149417651875,l32,-56.83558728509881,37.417793642549405,NL63_S1,Variation,rho_05,Direct
2.5675579525680896,20.533718329464683,0.1250410622845544,0.9004910424237341,l21,-56.83558728509881,37.417793642549405,NL63_S1,Variation,rho_05,Direct
0.7645227432267375,3.6770499021623717,0.20791742390472936,0.8352934441535048,l10,-56.83558728509881,37.417793642549405,NL63_S1,Variation,rho_05,Direct
1.0267189992981574,8.531710699914665,0.1203415159527651,0.9042126180857408,b0,-56.83558728509881,37.417793642549405,NL63_S1,Variation,rho_05,Direct
1.2014648254633913,10.629136174607114,0.11303503932273229,0.9100027758598447,b1,-56.83558728509881,37.417793642549405,NL63_S1,Variation,rho_05,Direct
14.320198311583939,72.56478786224491,0.1973436253788687,0.8435586424163658,b2,-56.83558728509881,37.417793642549405,NL63_S1,Variation,rho_05,Direct
0.17426602250503329,0.011542341061325716,15.097978961039091,1.6697322787161975e-51,sigma,-56.83558728509881,37.417793642549405,NL63_S1,Variation,rho_05,Direct
6.386333400042983,2.2773076546431077,2.804334929021186,0.005042049835723745,rho_m,-71.07193922733893,44.535969613669465,NL63_S1,Variation,rho_05,Laddered
0.6270515311601018,NA,NA,NA,l43,-71.07193922733893,44.535969613669465,NL63_S1,Variation,rho_05,Laddered
1.4502898012204748,NA,NA,NA,l32,-71.07193922733893,44.535969613669465,NL63_S1,Variation,rho_05,Laddered
0.0125,0.4052825506507607,0.030842679952366066,0.9753950029170366,l21,-71.07193922733893,44.535969613669465,NL63_S1,Variation,rho_05,Laddered
0.0125,0.984897087123379,0.012691681357804761,0.9898737752480221,l10,-71.07193922733893,44.535969613669465,NL63_S1,Variation,rho_05,Laddered
1,NA,NA,NA,b0,-71.07193922733893,44.535969613669465,NL63_S1,Variation,rho_05,Laddered
1,NA,NA,NA,b1,-71.07193922733893,44.535969613669465,NL63_S1,Variation,rho_05,Laddered
1,NA,NA,NA,b2,-71.07193922733893,44.535969613669465,NL63_S1,Variation,rho_05,Laddered
0.1637195778346773,0.014448012452036958,11.331633217937547,9.148279498808927e-30,sigma,-71.07193922733893,44.535969613669465,NL63_S1,Variation,rho_05,Laddered
11.132743303022739,5.866658335370323,1.897629394216291,0.05774491946994826,rho_m,-63.238589964528416,40.61929498226421,OC43_HE,Variation,rho_05,Direct
0.5269655377512679,8.608422102722662,0.061215113694831465,0.9511878933182532,l43,-63.238589964528416,40.61929498226421,OC43_HE,Variation,rho_05,Direct
1.5268782545953794,29.535705890801676,0.05169601363991426,0.9587709136488857,l32,-63.238589964528416,40.61929498226421,OC43_HE,Variation,rho_05,Direct
1.5167935938552384,1.540631999256692,0.9845268659790561,0.3248565285604338,l21,-63.238589964528416,40.61929498226421,OC43_HE,Variation,rho_05,Direct
0.9341304792738762,3.4144960537122047,0.27357784709058286,0.7844090601739586,l10,-63.238589964528416,40.61929498226421,OC43_HE,Variation,rho_05,Direct
1.6168155250939795,12.45683278850743,0.1297934677734167,0.896729831158884,b0,-63.238589964528416,40.61929498226421,OC43_HE,Variation,rho_05,Direct
1.136690626447379,32.088296876324975,0.035423837881718157,0.9717417767572083,b1,-63.238589964528416,40.61929498226421,OC43_HE,Variation,rho_05,Direct
1.830253620804876,2.4802380817580554,0.7379346500105127,0.4605541617111765,b2,-63.238589964528416,40.61929498226421,OC43_HE,Variation,rho_05,Direct
0.16996850606316102,0.011207586103988837,15.165487419513857,5.985292244350325e-52,sigma,-63.238589964528416,40.61929498226421,OC43_HE,Variation,rho_05,Direct
5.919204595343695,1.6473935249290972,3.5930726361198086,3.2680144118681374e-4,rho_m,-98.61334568119656,58.30667284059828,OC43_HE,Variation,rho_05,Laddered
1.4487416260490469,NA,NA,NA,l43,-98.61334568119656,58.30667284059828,OC43_HE,Variation,rho_05,Laddered
0.17194319897154733,0.1654102241147616,1.0394955928011629,0.298574306692337,l32,-98.61334568119656,58.30667284059828,OC43_HE,Variation,rho_05,Laddered
0.0125,0.4116309853843947,0.030367004535207878,0.9757743592798803,l21,-98.61334568119656,58.30667284059828,OC43_HE,Variation,rho_05,Laddered
0.0125,0.7797155268176662,0.0160314878568823,0.9872092712425298,l10,-98.61334568119656,58.30667284059828,OC43_HE,Variation,rho_05,Laddered
1,NA,NA,NA,b0,-98.61334568119656,58.30667284059828,OC43_HE,Variation,rho_05,Laddered
